#name, A, B
EPI_ISL_221104|757145|A/California/68/2016|Original|2016-02-11, 0.9999999999999999, 0.0
NODE_0004633, 0.9999999999901679, 9.832140730043558e-12
EPI_ISL_214995|725763|A/Texas/32/2016|Original|2016-02-15, 1.0, 0.0
NODE_0004636, 0.9999999999667999, 3.3200252377914397e-11
NODE_0004638, 0.9999999999963827, 3.6172756173406775e-12
NODE_0004640, 0.999999999999511, 4.890033290383758e-13
EPI_ISL_224290|772955|A/Michigan/36/2016|Original|2016-02-17, 1.0, 0.0
EPI_ISL_243325|889077|A/Ohio/5082/2016|PMK1|2016-02-17, 1.0, 0.0
NODE_0004642, 0.999999999999511, 4.890033290383758e-13
EPI_ISL_243253|889005|A/Georgia/5009/2016|PMK1|2016-02-17, 1.0, 0.0
EPI_ISL_247868|910449|A/California/5282/2016|PMK1|2016-02-17, 1.0, 0.0
NODE_0004643, 0.999999999977254, 2.2746030009755563e-11
NODE_0004644, 0.9999999999965352, 3.464717328816428e-12
NODE_0004645, 0.999999999999511, 4.890007215117451e-13
EPI_ISL_293463|1151325|A/New_York/A-WC-LVD-16-049/2016|Primary_specimen|2016-02-22, 1.0, 0.0
EPI_ISL_221643|759633|A/Pennsylvania/25/2016|Original|2016-02-21, 1.0, 0.0
NODE_0004646, 0.999999999999511, 4.890007215117451e-13
EPI_ISL_224175|772299|A/Texas/105/2016|Original|2016-02-22, 1.0, 0.0
EPI_ISL_244322|894535|A/Ohio/5147/2016|PMK1|2016-02-22, 1.0, 0.0
NODE_0004647, 0.9999999999965349, 3.465119074099357e-12
NODE_0004648, 0.9999999999995111, 4.890007283783765e-13
EPI_ISL_214941|725341|A/Nebraska/08/2016|Original|2016-02-20, 1.0, 0.0
EPI_ISL_243326|889078|A/Ohio/5083/2016|PMK1|2016-02-22, 1.0, 0.0
NODE_0004649, 0.9999999999961937, 3.8064137285213316e-12
EPI_ISL_293475|1151421|A/New_York/A-WC-LVD-16-063/2016|Primary_specimen|2016-02-22, 0.9999999999999999, 0.0
NODE_0004650, 0.9999999999534653, 4.6534565742482486e-11
NODE_0004651, 0.9999999999995103, 4.897368714633417e-13
EPI_ISL_221150|757513|A/Arizona/46/2016|Original|2016-02-25, 1.0, 0.0
EPI_ISL_227432|791784|A/Massachusetts/18/2016|Original|2016-02-26, 1.0, 0.0
NODE_0004652, 0.9999999999876349, 1.2365232452292055e-11
EPI_ISL_244409|894622|A/Ohio/5234/2016|PMK1|2016-02-29, 1.0, 0.0
NODE_0004653, 0.9999999999854465, 1.45535792393867e-11
NODE_0004654, 0.9999999999965358, 3.4642369796741344e-12
NODE_0004655, 0.9999999999995111, 4.890007133016165e-13
EPI_ISL_244756|896432|A/Rochester/U008/2016|original_sample_material|2016-03-01, 1.0, 0.0
EPI_ISL_244368|894581|A/California/5193/2016|PMK1|2016-03-03, 1.0, 0.0
NODE_0004657, 0.9999999999995111, 4.890007133016165e-13
EPI_ISL_244763|896459|A/Rochester/U022/2016|original_sample_material|2016-03-01, 1.0, 0.0
EPI_ISL_293466|1151349|A/New_York/A-WC-LVD-16-052/2016|Primary_specimen|2016-03-01, 1.0, 0.0
NODE_0004658, 0.9999999999959251, 4.074846712377049e-12
EPI_ISL_251511|935044|A/Virginia/5489/2016|PMK1|2016-03-01, 1.0, 0.0
NODE_0004661, 0.9999999999867977, 1.320223467075126e-11
NODE_0004662, 0.9999999999950266, 4.973443759664629e-12
NODE_0004663, 0.999999999999511, 4.890265086674921e-13
EPI_ISL_244374|894587|A/Florida/5199/2016|PMK1|2016-03-07, 1.0, 0.0
EPI_ISL_244318|894531|A/New_York/5143/2016|PMK1|2016-03-07, 1.0, 0.0
NODE_0004664, 0.999999999999511, 4.890265086674921e-13
EPI_ISL_230539|815804|A/Illinois/44/2016|C1|2016-03-07, 1.0, 0.0
EPI_ISL_244333|894546|A/Virginia/5158/2016|PMK1|2016-03-04, 1.0, 0.0
NODE_0004666, 0.9999999999895919, 1.04081701121871e-11
NODE_0004667, 0.9999999999992047, 7.952535380219077e-13
EPI_ISL_221241|758240|A/Illinois/21/2016|Original|2016-03-07, 1.0, 0.0
EPI_ISL_221124|757305|A/Utah/24/2016|Original|2016-03-07, 1.0, 0.0
NODE_0004668, 0.9999999999729867, 2.7013390774856858e-11
NODE_0004669, 0.999999999990804, 9.195951893460126e-12
NODE_0004670, 0.999999999996536, 3.46392284514071e-12
NODE_0004671, 0.9999999999995111, 4.890007079324283e-13
EPI_ISL_251466|934928|A/Florida/5444/2016|PMK1|2016-03-10, 1.0, 0.0
EPI_ISL_251479|934962|A/Nebraska/5457/2016|PMK1|2016-03-11, 1.0, 0.0
NODE_0004672, 0.9999999999995111, 4.890007079324283e-13
EPI_ISL_232582|827568|A/Georgia/41/2016|Original|2016-03-08, 1.0, 0.0
EPI_ISL_293462|1151317|A/New_York/A-WC-LVD-16-048/2016|Primary_specimen|2016-03-10, 1.0, 0.0
NODE_0004673, 0.999999999996536, 3.46392284514071e-12
NODE_0004674, 0.9999999999995111, 4.890007079324283e-13
EPI_ISL_247863|910444|A/Alabama/5277/2016|PMK1|2016-03-09, 1.0, 0.0
EPI_ISL_221160|757593|A/Montana/35/2016|Original|2016-03-10, 1.0, 0.0
NODE_0004675, 0.9999999999995111, 4.890007079324283e-13
EPI_ISL_251480|934965|A/Nebraska/5458/2016|PMK1|2016-03-11, 1.0, 0.0
EPI_ISL_247864|910445|A/Alabama/5278/2016|PMK1|2016-03-08, 1.0, 0.0
NODE_0004677, 0.9999999999920818, 7.918232457165955e-12
NODE_0004680, 0.9999999999995108, 4.890768410029186e-13
EPI_ISL_251455|934908|A/Arizona/5433/2016|PMK1|2016-03-11, 1.0, 0.0
EPI_ISL_244403|894616|A/New_York/5228/2016|PMK1|2016-03-08, 1.0, 0.0
NODE_0004681, 0.9999999999961934, 3.806593499801908e-12
EPI_ISL_244415|894628|A/Washington/5240/2016|PMK1|2016-03-08, 1.0, 0.0
NODE_0004682, 0.9999999999915496, 8.450369976972154e-12
NODE_0004683, 0.999999999999511, 4.890859362986737e-13
EPI_ISL_230511|815580|A/Michigan/75/2016|Original|2016-03-12, 1.0, 0.0
EPI_ISL_251485|934977|A/New_Jersey/5463/2016|PMK1|2016-03-14, 1.0, 0.0
NODE_0004684, 0.9999999999951064, 4.893536231123109e-12
EPI_ISL_227435|791808|A/Massachusetts/23/2016|Original|2016-03-12, 1.0, 0.0
NODE_0004685, 0.9999999999828502, 1.714989123229631e-11
EPI_ISL_253759|945693|A/Baltimore/0117/2016||2016-03-18, 1.0, 0.0
NODE_0004686, 0.9999999999915304, 8.46952208638758e-12
EPI_ISL_253856|963313|A/Baltimore/0118/2016||2016-03-19, 1.0, 0.0
NODE_0004687, 0.9999999999308422, 6.91578900207954e-11
EPI_ISL_221209|757984|A/Indiana/37/2016|Original|2016-03-22, 1.0, 0.0
NODE_0004689, 0.9999923771826164, 7.6228173836851575e-06
EPI_ISL_233533|832945|A/Pennsylvania/34/2016|C1|2016-03-23, 1.0, 0.0
NODE_0004692, 0.9078442289038116, 0.09215577109618861
NODE_0004694, 0.9077792773434198, 0.09222072265658018
NODE_0004695, 6.254528797844618e-05, 0.9999374547120216
KX150759|A/swine/North_Carolina/A01894485/2016|H1N1|USA|03/28/2016, 0.0, 1.0
KX150789|A/swine/Illinois/A01894356/2016|H1N1|USA|03/29/2016, 0.0, 1.0
NODE_0004696, 0.9999984237626999, 1.576237300081518e-06
EPI_ISL_222181|762515|A/Florida/49/2016|Original|2016-03-28, 1.0, 0.0
EPI_ISL_224122|771876|A/Wyoming/18/2016|Original|2016-03-29, 1.0, 0.0
NODE_0004697, 0.4704542131783938, 0.5295457868216061
KX185867|A/swine/Illinois/A01894363/2016|H1N1|USA|03/29/2016, 0.0, 1.0
NODE_0004699, 0.47093435222868135, 0.5290656477713186
KX185831|A/swine/Ohio/A01894607/2016|H1N1|USA|03/31/2016, 0.0, 1.0
NODE_0004700, 0.9220485749333889, 0.07795142506661115
NODE_0004701, 0.921997372508038, 0.07800262749196198
EPI_ISL_224165|772219|A/Michigan/57/2016|Original|2016-03-31, 1.0, 0.0
KX185822|A/swine/Illinois/A01894685/2016|H1N1|USA|04/01/2016, 0.0, 0.9999999999999999
NODE_0004702, 0.9999599822735985, 4.0017726401550916e-05
EPI_ISL_221265|758432|A/Kansas/23/2016|Original|2016-04-03, 1.0, 0.0
NODE_0004703, 0.9999999994265503, 5.734498265490319e-10
EPI_ISL_223288|768219|A/North_Carolina/45/2016|Original|2016-04-14, 0.9999999999999999, 0.0
NODE_0004706, 0.9999999999828334, 1.7166688630624257e-11
EPI_ISL_253855|945843|A/EastBaltimore/0141/2016||2016-04-16, 1.0, 0.0
NODE_0004707, 0.9999999999915508, 8.449246353068407e-12
EPI_ISL_227546|792679|A/Arizona/61/2016|Original|2016-04-21, 0.9999999999999999, 0.0
NODE_0004708, 0.9999999999995108, 4.890859170936912e-13
EPI_ISL_253819|945746|A/Baltimore/0158/2016||2016-04-21, 1.0, 0.0
EPI_ISL_224103|771724|A/Delaware/21/2016|Original|2016-04-20, 1.0, 0.0
NODE_0004709, 0.9999999991109533, 8.890467681056892e-10
EPI_ISL_213237|716914|A/Florida/04/2016|Original|2016-01-16, 1.0, 0.0
NODE_0004710, 0.9999999997717772, 2.2822277694679268e-10
NODE_0004230, 0.9999917724387672, 8.2275612327504e-06
EPI_ISL_243238|888990|A/Alabama/4995/2016|PMK1|2016-02-19, 1.0, 0.0
NODE_0004713, 0.9984404865027044, 0.0015595134972955184
NODE_0004231, 5.893796080016696e-07, 0.999999410620392
KX433140|A/swine/Illinois/A01775937/2016|H1N1|USA|05/26/2016, 0.0, 1.0
VDL|A/swine/Illinois/30125/2016|H1N1|HA|swine|2016-05-27, 0.0, 1.0
NODE_0004716, 0.9985470674961892, 0.0014529325038108141
NODE_0004237, 0.010151376414753268, 0.9898486235852468
VDL|A/swine/Illinois/36806/2016|H1N1|HA|swine|2016-07-06, 0.0, 0.9999999999999999
NODE_0004238, 0.0005260987504047005, 0.9994739012495952
MH350906|A/swine/Illinois/A02157969/2018|H1N1|USA|04/16/2018, 0.0, 1.0
VDL|A/swine/Illinois/82393/2017|Unsubtypable|HA|swine|2017-12-12, 0.0, 0.9999999999999999
NODE_0004719, 0.9999978416214456, 2.1583785544347527e-06
EPI_ISL_216115|731877|A/Indiana/26/2016|Original|2016-02-23, 1.0, 0.0
NODE_0004720, 0.9999884063681237, 1.1593631876355127e-05
EPI_ISL_221111|757201|A/Indiana/33/2016|C1|2016-03-14, 1.0, 0.0
NODE_0004721, 3.357123007910222e-05, 0.9999664287699208
VDL|A/swine/Illinois/31286/2016|H1N1|HA|swine|2016-06-03, 0.0, 1.0
VDL|A/swine/Illinois/28650/2016|H1N1|HA|swine|2016-05-20, 0.0, 1.0
NODE_0004722, 0.9999999742447129, 2.5755287208716565e-08
NODE_0004181, 0.9999992368248524, 7.631751477414579e-07
EPI_ISL_224097|771676|A/Oklahoma/11/2016|Original|2016-04-12, 0.9999999999999999, 0.0
NODE_0007360, 0.9999998642926862, 1.3570731370831715e-07
EPI_ISL_216126|731965|A/Missouri/08/2016|Original|2016-03-08, 0.9999999999999999, 0.0
NODE_0004725, 0.9999999949477445, 5.05225549496812e-09
EPI_ISL_224123|771884|A/Wyoming/20/2016|Original|2016-04-08, 1.0, 0.0
NODE_0004726, 0.9999999999012914, 9.870855680138042e-11
EPI_ISL_235011|840764|A/Colorado/30/2016|C1|2016-04-04, 1.0, 0.0
EPI_ISL_216228|732765|A/Missouri/03/2016|Original|2016-02-03, 0.9999999999999999, 0.0
NODE_0004728, 0.9999999895643749, 1.0435625286677877e-08
EPI_ISL_224106|771748|A/Maine/15/2016|Original|2016-04-18, 0.9999999999999999, 0.0
NODE_0004729, 0.9999999997665395, 2.334604369329638e-10
EPI_ISL_227573|792892|A/Virginia/54/2016|Original|2016-04-19, 1.0, 0.0
NODE_0004731, 0.9999999999132578, 8.674225876839938e-11
NODE_0004565, 0.9999999983377533, 1.662246606518903e-09
EPI_ISL_224102|771716|A/Tennessee/25/2016|Original|2016-04-19, 1.0, 0.0
EPI_ISL_232739|828779|A/Tennessee/26/2016|Original|2016-04-25, 0.9999999999999999, 0.0
NODE_0004733, 0.999999999970753, 2.924704268838366e-11
EPI_ISL_214210|720806|A/Massachusetts/03/2016|Original|2016-01-23, 1.0, 0.0
NODE_0004734, 0.9999999999661683, 3.3831729838019636e-11
NODE_0004531, 0.9999999958743196, 4.125680230615723e-09
EPI_ISL_216123|731941|A/Pennsylvania/18/2016|Original|2016-02-29, 0.9999999999999999, 0.0
NODE_0004736, 0.9999999952551382, 4.744861950751713e-09
EPI_ISL_230392|814643|A/Pennsylvania/58/2016|Original|2016-03-24, 0.9999999999999999, 0.0
EPI_ISL_227540|792631|A/Pennsylvania/56/2016|C1|2016-03-07, 1.0, 0.0
NODE_0004738, 0.9999999999578414, 4.215871667254074e-11
NODE_0004515, 0.9999962911966237, 3.708803376239551e-06
EPI_ISL_223277|768131|A/Maine/14/2016|Original|2016-04-18, 1.0, 0.0
NODE_0004516, 0.9999999895611363, 1.0438863738737113e-08
EPI_ISL_235332|842101|A/Hawaii/69/2016|Original|2016-09-07, 1.0, 0.0
NODE_0004741, 0.9999999979682633, 2.031736569759877e-09
EPI_ISL_239233|865873|A/Hawaii/88/2016|Original|2016-10-15, 1.0, 0.0
EPI_ISL_236215|849403|A/Hawaii/72/2016|Original|2016-09-16, 1.0, 0.0
NODE_0004519, 0.9999999999999991, 7.947442852554596e-16
EPI_ISL_240290|871353|A/Hawaii/93/2016|Original|2016-11-01, 1.0, 0.0
EPI_ISL_240289|871345|A/Hawaii/92/2016|Original|2016-10-31, 1.0, 0.0
NODE_0004520, 0.9999999771975187, 2.280248134039326e-08
EPI_ISL_242678|886662|A/Hawaii/101/2016|Original|2016-12-06, 1.0, 0.0
EPI_ISL_242677|886654|A/Hawaii/100/2016|Original|2016-12-06, 1.0, 0.0
NODE_0004746, 0.9999999967813211, 3.2186787212668246e-09
EPI_ISL_280934|1075419|A/Hawaii/5979/2017|PMK1|2017-01-01, 0.9999999999999999, 0.0
NODE_0004747, 0.9999999983988479, 1.6011520489539102e-09
EPI_ISL_256907|964195|A/Hawaii/08/2017|Original|2017-01-31, 0.9999999999999999, 0.0
EPI_ISL_259837|980174|A/Hawaii/13/2017|Original|2017-03-02, 1.0, 0.0
NODE_0004748, 0.999999999968718, 3.1281995090018533e-11
NODE_0004431, 0.9999999968935485, 3.1064514628190308e-09
EPI_ISL_251463|934921|A/Delaware/5441/2016|PMK1|2016-03-02, 1.0, 0.0
EPI_ISL_214205|720766|A/Delaware/05/2016|Original|2016-01-25, 1.0, 0.0
NODE_0004751, 0.9999999999682134, 3.1786582512147453e-11
EPI_ISL_213136|716122|A/Kansas/01/2016|Original|2016-01-27, 1.0, 0.0
NODE_0004752, 0.9999999998623538, 1.3764629941215784e-10
NODE_0004753, 0.9999999998426897, 1.5731026152101438e-10
NODE_0004454, 0.9999997307200741, 2.692799259898708e-07
EPI_ISL_224082|771556|A/Illinois/24/2016|C1|2016-03-06, 1.0, 0.0
EPI_ISL_248043|911064|A/Washington/5393/2016|PMK1|2016-03-10, 1.0, 0.0
NODE_0004757, 0.9999999999667422, 3.325790392749584e-11
NODE_0004268, 0.9999999999999906, 9.569136271924562e-15
EPI_ISL_220990|756288|A/Texas/13/2016|Original|2016-02-01, 1.0, 0.0
EPI_ISL_221110|757193|A/Ohio/15/2016|C1|2016-03-17, 1.0, 0.0
NODE_0004272, 0.9999999625424834, 3.745751651597492e-08
EPI_ISL_293468|1151365|A/New_York/A-WC-LVD-16-054/2016|Primary_specimen|2016-03-12, 0.9999999999999999, 0.0
EPI_ISL_221169|757664|A/New_Hampshire/12/2016|Original|2016-03-18, 1.0, 0.0
NODE_0004762, 0.9999999996456451, 3.543547105260641e-10
EPI_ISL_215048|726070|A/Georgia/13/2016|Original|2016-02-08, 1.0, 0.0
EPI_ISL_293456|1151269|A/New_York/A-WC-LVD-16-041/2016|Primary_specimen|2016-03-04, 0.9999999999999999, 0.0
NODE_0004763, 0.9999999999611542, 3.8845849511364924e-11
NODE_0004353, 0.999999805556801, 1.9444319896678564e-07
EPI_ISL_227426|791737|A/Texas/111/2016|Original|2016-03-02, 0.9999999999999999, 0.0
EPI_ISL_221227|758128|A/Oklahoma/08/2016|Original|2016-03-09, 1.0, 0.0
NODE_0004766, 0.9999999999643876, 3.5612407385106426e-11
NODE_0004411, 0.9999999981726254, 1.8273745727663175e-09
EPI_ISL_221173|757696|A/Tennessee/20/2016|Original|2016-03-08, 0.9999999999999999, 0.0
EPI_ISL_224096|771668|A/Oklahoma/10/2016|Original|2016-04-08, 0.9999999999999999, 0.0
NODE_0004769, 0.9999999859615251, 1.403847502142306e-08
EPI_ISL_248261|912532|A/South_Carolina/01/2017|Original|2017-01-02, 1.0, 0.0
EPI_ISL_244299|894512|A/Kentucky/5124/2016|PMK1|2016-02-23, 1.0, 0.0
NODE_0004771, 0.9999999993657656, 6.342344249086902e-10
NODE_0004508, 0.9999999999963464, 3.653577293518627e-12
EPI_ISL_227430|791769|A/Texas/115/2016|Original|2016-03-23, 1.0, 0.0
EPI_ISL_214972|725579|A/Louisiana/02/2016|Original|2016-02-10, 1.0, 0.0
EPI_ISL_216163|732251|A/Michigan/28/2016|Original|2016-02-02, 1.0, 0.0
NODE_0004774, 0.9999999981740229, 1.8259770799538427e-09
EPI_ISL_227588|793012|A/Utah/40/2016|Original|2016-05-23, 1.0, 0.0
NODE_0004775, 0.9999999999575083, 4.2491681316171276e-11
EPI_ISL_224154|772131|A/Arizona/36/2016|Original|2016-02-07, 1.0, 0.0
NODE_0004778, 0.9999999999674037, 3.259628352748194e-11
EPI_ISL_215068|726229|A/Ohio/04/2016|Original|2016-02-05, 0.9999999999999999, 0.0
NODE_0004779, 0.9999999999684385, 3.1561560203360726e-11
NODE_0004099, 0.9999996346796731, 3.6532032691950324e-07
NODE_0004100, 0.999999998991918, 1.008082036063605e-09
EPI_ISL_251464|934924|A/Delaware/5442/2016|PMK1|2016-03-24, 1.0, 0.0
EPI_ISL_244292|894505|A/Delaware/5117/2016|PMK1|2016-03-03, 0.9999999999999999, 0.0
NODE_0004782, 0.9999999999655009, 3.449919409259748e-11
EPI_ISL_224134|771972|A/North_Carolina/42/2016|Original|2016-04-01, 1.0, 0.0
EPI_ISL_222212|762729|A/New_Hampshire/17/2016|Original|2016-04-02, 1.0, 0.0
NODE_0004783, 0.9999999999644736, 3.5526237840573376e-11
EPI_ISL_221027|756552|A/Tennessee/06/2016|Original|2016-02-09, 1.0, 0.0
NODE_0004784, 0.999999999845928, 1.5407199661892865e-10
NODE_0004563, 0.9999889220377157, 1.1077962284319318e-05
VDL|A/swine/Illinois/47498/2016|H1N1|HA|swine|2016-09-02, 0.0, 1.0
EPI_ISL_214998|725787|A/Nebraska/09/2016|Original|2016-02-10, 0.9999999999999999, 0.0
NODE_0004786, 0.9999999995585029, 4.41497015308362e-10
EPI_ISL_243269|889022|A/Ohio/5027/2016|PMK1|2016-02-12, 1.0, 0.0
NODE_0004787, 0.9999999998763607, 1.236392698510072e-10
NODE_0004580, 0.999999949420108, 5.057989204091254e-08
EPI_ISL_221647|759665|A/South_Dakota/12/2016|Original|2016-02-28, 0.9999999999999999, 0.0
EPI_ISL_248021|911042|A/Florida/5371/2016|PMK1|2016-03-25, 1.0, 0.0
NODE_0004789, 0.9999999999617954, 3.820448159543564e-11
EPI_ISL_243266|889017|A/Ohio/5025/2016|PMK1|2016-02-19, 0.9999999999999999, 0.0
NODE_0004790, 0.9999999999572484, 4.2751608453448093e-11
EPI_ISL_221087|757009|A/Kentucky/13/2016|Original|2016-02-23, 1.0, 0.0
NODE_0004792, 0.9999999998821816, 1.178183483702204e-10
NODE_0004793, 0.9999999902598992, 9.740100784417908e-09
EPI_ISL_244323|894536|A/Ohio/5148/2016|PMK1|2016-03-02, 1.0, 0.0
EPI_ISL_244780|896537|A/Rochester/U009/2016|C1|2016-03-01, 1.0, 0.0
NODE_0004226, 0.9999999991212386, 8.7876132018487e-10
EPI_ISL_218120|741910|A/Montana/29/2016|Original|2016-02-29, 0.9999999999999999, 0.0
NODE_0004796, 0.9999999997788254, 2.2117453896086408e-10
EPI_ISL_221154|757545|A/Montana/30/2016|Original|2016-03-04, 1.0, 0.0
EPI_ISL_251488|934985|A/New_Jersey/5466/2016|PMK1|2016-03-25, 1.0, 0.0
NODE_0002907, 0.9999996185675797, 3.8143242036978556e-07
EPI_ISL_232609|827776|A/Missouri/14/2016|Original|2016-02-24, 0.9999999999999999, 0.0
NODE_0004798, 0.9999998366429771, 1.633570229104545e-07
EPI_ISL_223305|768351|A/Virginia/51/2016|Original|2016-04-06, 1.0, 0.0
NODE_0002909, 0.9999989171525957, 1.082847404297947e-06
NODE_0002910, 0.9999999920416152, 7.95838500756542e-09
NODE_0002912, 0.9999991709890945, 8.290109053937713e-07
EPI_ISL_248359|913285|A/Washington/109/2016|Original|2016-12-29, 0.9999999999999999, 0.0
NODE_0002913, 0.9999999973125419, 2.6874581412239065e-09
EPI_ISL_256909|964211|A/Idaho/11/2017|Original|2017-02-22, 1.0, 0.0
EPI_ISL_249094|918692|A/Washington/06/2017|Original|2017-01-17, 1.0, 0.0
EPI_ISL_255315|955615|A/Washington/21/2017|Original|2017-02-10, 1.0, 0.0
NODE_0002925, 0.9999999999675447, 3.245527316095393e-11
EPI_ISL_249924|924577|A/New_Hampshire/05/2017|Original|2017-01-31, 0.9999999999999999, 0.0
EPI_ISL_244239|894251|A/Massachusetts/46/2016|Original|2016-12-29, 1.0, 0.0
NODE_0004806, 0.9999999997337776, 2.6622226528030297e-10
EPI_ISL_252985|942656|A/North_Dakota/08/2017|Original|2017-02-09, 1.0, 0.0
EPI_ISL_257803|969905|A/North_Carolina/10/2017|Original|2017-02-05, 1.0, 0.0
NODE_0006957, 0.9999998523157744, 1.476842257106791e-07
NODE_0002930, 0.9999995282721755, 4.7172782428163014e-07
EPI_ISL_248945|917549|A/Idaho/08/2017|Original|2017-01-21, 1.0, 0.0
EPI_ISL_242671|886605|A/California/193/2016|Original|2016-12-24, 1.0, 0.0
NODE_0007444, 0.9999998783395977, 1.2166040227203225e-07
EPI_ISL_257806|969929|A/North_Carolina/13/2017|Original|2017-02-09, 0.9999999999999999, 0.0
NODE_0007454, 0.9999999578965063, 4.2103493789105494e-08
NODE_0002932, 0.9999999954174186, 4.582581409507108e-09
EPI_ISL_256089|960217|A/California/33/2017|Original|2017-02-09, 1.0, 0.0
EPI_ISL_249938|924689|A/California/217/2016|Original|2016-12-27, 1.0, 0.0
NODE_0007459, 0.999999944962541, 5.5037458980356084e-08
EPI_ISL_258143|971790|A/Louisiana/18/2017|Original|2017-03-07, 1.0, 0.0
NODE_0007460, 0.9999999449173133, 5.508268680228799e-08
EPI_ISL_248249|912440|A/California/10/2017|Original|2017-01-16, 0.9999999999999999, 0.0
NODE_0004808, 0.9999999883638403, 1.1636159668242646e-08
NODE_0002920, 0.9999999991882247, 8.117753010878827e-10
EPI_ISL_258138|971753|A/Maryland/22/2017|Original|2017-02-25, 1.0, 0.0
EPI_ISL_280801|1075202|A/Maryland/6118/2017|PMK1|2017-03-02, 0.9999999999999999, 0.0
NODE_0004810, 0.9999999996695559, 3.30444111571092e-10
NODE_0002933, 0.9999999401615263, 5.983847375615685e-08
NODE_0002935, 0.9999999998230168, 1.7698327397236538e-10
EPI_ISL_259824|980072|A/North_Dakota/15/2017|Original|2017-03-19, 1.0, 0.0
EPI_ISL_280538|1074899|A/North_Dakota/6295/2017|PMK1|2017-03-23, 1.0, 0.0
NODE_0004813, 0.9999999999551119, 4.488800090219977e-11
EPI_ISL_256352|961734|A/North_Dakota/10/2017|Original|2017-02-27, 1.0, 0.0
EPI_ISL_256353|961742|A/North_Dakota/12/2017|Original|2017-03-02, 1.0, 0.0
NODE_0004814, 0.9999999997909028, 2.0909714141224046e-10
EPI_ISL_259846|980245|A/North_Carolina/17/2017|Original|2017-02-27, 1.0, 0.0
NODE_0004815, 0.9999999997260467, 2.739533255049943e-10
EPI_ISL_261835|989330|A/Louisiana/24/2017|Original|2017-03-22, 0.9999999999999999, 0.0
NODE_0004816, 0.9999999996856238, 3.1437614428069526e-10
EPI_ISL_262721|994289|A/Minnesota/25/2017|Original|2017-04-05, 1.0, 0.0
NODE_0004817, 0.9999999999901028, 9.897257137859408e-12
EPI_ISL_248938|917493|A/Arizona/82/2016|Original|2016-12-28, 0.9999999999999999, 0.0
NODE_0004819, 0.9999999999558815, 4.411853886516931e-11
EPI_ISL_248964|917699|A/Washington/10/2017|Original|2017-01-01, 0.9999999999999999, 0.0
NODE_0004820, 0.9999999999779493, 2.2050690204937314e-11
EPI_ISL_248254|912478|A/California/04/2017|Original|2017-01-05, 1.0, 0.0
NODE_0004822, 0.9999999999116611, 8.833898533312213e-11
EPI_ISL_248248|912432|A/California/06/2017|Original|2017-01-07, 1.0, 0.0
NODE_0004825, 0.9999999999116618, 8.833824026061329e-11
EPI_ISL_255941|959587|A/California/32/2017|Original|2017-01-23, 1.0, 0.0
NODE_0004829, 0.9999999999828457, 1.715421498679681e-11
EPI_ISL_249940|924705|A/California/17/2017|Original|2017-01-26, 1.0, 0.0
NODE_0004830, 0.9999999999534643, 4.653566960911592e-11
EPI_ISL_259845|980237|A/California/53/2017|Original|2017-02-02, 1.0, 0.0
NODE_0004831, 0.9999999999995102, 4.897368903306328e-13
EPI_ISL_249939|924697|A/California/19/2017|Original|2017-01-29, 1.0, 0.0
EPI_ISL_259844|980229|A/California/51/2017|Original|2017-02-01, 1.0, 0.0
NODE_0002936, 0.999999999922249, 7.775083236014467e-11
EPI_ISL_244228|894165|A/California/205/2016|Original|2016-12-25, 1.0, 0.0
NODE_0002938, 0.999999974171187, 2.5828813061468565e-08
EPI_ISL_240869|874658|A/New_Mexico/53/2016|Original|2016-11-29, 1.0, 0.0
EPI_ISL_259833|980143|A/Oklahoma/16/2017|Original|2017-03-04, 1.0, 0.0
NODE_0002940, 0.9999997324377272, 2.675622727645249e-07
NODE_0002945, 0.9999998995381365, 1.0046186342898069e-07
EPI_ISL_238784|863010|A/Pennsylvania/91/2016|Original|2016-10-26, 1.0, 0.0
EPI_ISL_240286|871321|A/Pennsylvania/94/2016|Original|2016-11-09, 1.0, 0.0
NODE_0007491, 0.9999999972317326, 2.768267331798478e-09
EPI_ISL_240296|871401|A/Georgia/60/2016|Original|2016-10-04, 1.0, 0.0
NODE_0004836, 0.9999997012554478, 2.9874455224149845e-07
EPI_ISL_248962|917683|A/Texas/21/2017|Original|2017-01-21, 1.0, 0.0
NODE_0004838, 0.9999999949106951, 5.089304804549065e-09
EPI_ISL_257818|970025|A/Texas/63/2017|Original|2017-02-21, 1.0, 0.0
NODE_0004839, 0.9999999999245988, 7.540134684707166e-11
EPI_ISL_266692|1008505|A/Texas/83/2017|Original|2017-02-02, 1.0, 0.0
EPI_ISL_248941|917517|A/California/215/2016|Original|2016-12-21, 1.0, 0.0
NODE_0002946, 0.999999999999999, 8.699465591296734e-16
EPI_ISL_255942|959595|A/Florida/09/2017|C1|2017-02-01, 0.9999999999999999, 0.0
EPI_ISL_237803|859740|A/Wisconsin/88/2016|Original|2016-10-26, 0.9999999999999999, 0.0
NODE_0002955, 0.9999999999121975, 8.780247555692625e-11
EPI_ISL_244231|894187|A/Connecticut/41/2016|Original|2016-12-17, 0.9999999999999999, 0.0
EPI_ISL_244230|894179|A/Connecticut/40/2016|Original|2016-12-17, 0.9999999999999999, 0.0
NODE_0002967, 0.9999999999997101, 2.899260552305592e-13
EPI_ISL_237807|859772|A/Wyoming/31/2016|Original|2016-10-11, 1.0, 0.0
